geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17031030102,1808,2260,838,1721,6627,17031,3204,1898,709,330,267,0.01
17031030103,1225,887,541,693,3346,17031,1928,1150,341,303,134,0.01
17031030104,3412,653,1324,386,5775,17031,3681,2398,409,695,179,0.01
17031030200,5141,4504,3191,4062,16898,17031,5369,3918,468,432,551,0.01
17031030300,2847,1728,1202,3143,8920,17031,3322,1716,432,438,736,0.01
17031030400,3703,1517,2425,2397,10042,17031,2684,1818,205,282,379,0.01
17031030500,6681,3530,3002,3103,16316,17031,6395,4386,533,506,970,0.01
17031030601,2415,2575,1008,781,6779,17031,4012,2179,1050,424,359,0.01
17031030603,603,866,592,1173,3234,17031,2095,1031,617,178,269,0.01
17031030604,1936,748,1824,1055,5563,17031,2976,1592,602,569,213,0.01
17031030701,1030,774,598,429,2831,17031,1549,827,405,120,197,0.01
17031030702,1117,0,342,181,1640,17031,1630,1006,170,362,92,0.01
17031030703,2373,1423,623,549,4968,17031,2830,1717,586,265,262,0.01
17031030706,3050,685,1495,1595,6825,17031,3599,2373,504,460,262,0.01
17031030800,4874,3491,3507,3435,15307,17031,4326,3333,194,468,331,0.01
17031030900,5660,2972,3101,3659,15392,17031,3028,2216,116,322,374,0.01
17031031000,4646,1783,3208,1860,11497,17031,3656,2674,166,275,541,0.01
17031031100,4165,718,1794,2071,8748,17031,4402,3053,215,740,394,0.01
17031031200,3152,2665,2325,1852,9994,17031,5648,2168,1661,1107,712,0.01
17031031300,4730,2106,1725,2159,10720,17031,7076,3590,1519,1449,518,0.01
17031031400,4244,1856,2123,1584,9807,17031,5150,4066,463,387,234,0.01
17031031501,2761,1372,2115,1506,7754,17031,4083,1593,1181,948,361,0.01
17031031502,2041,3240,509,1680,7470,17031,4354,1571,1952,352,479,0.01
17031031700,5217,4120,3628,2555,15520,17031,6570,3811,1469,327,963,0.01
17031031800,2634,1307,664,627,5232,17031,1820,1371,77,116,256,0.01
17031031900,1842,1295,1236,921,5294,17031,2304,1793,165,121,225,0.01
17031032100,5817,2604,843,924,10188,17031,7052,4866,1217,386,583,0.01
17031040100,5883,2951,3773,5075,17682,17031,3985,2792,185,326,682,0.01
17031040201,6223,3794,5013,5957,20987,17031,6218,4513,184,632,889,0.01
17031040202,6315,3093,4679,4556,18643,17031,7249,4201,564,1621,863,0.01
17031040300,2040,2513,3892,2778,11223,17031,3069,1984,121,683,281,0.01
17031040401,3570,3392,2354,2836,12152,17031,3092,2369,51,261,411,0.01
17031040402,4649,2531,2311,2818,12309,17031,4468,3493,139,280,556,0.01
17031040600,3912,1943,3918,3263,13036,17031,2434,2034,49,117,234,0.01
17031040700,4094,2930,2441,4179,13644,17031,3123,2471,103,198,351,0.01
17031040800,2343,1044,1271,1785,6443,17031,1514,1221,77,98,118,0.01
17031040900,3042,1277,1756,1986,8061,17031,1950,1634,37,86,193,0.01
17031050100,3184,1437,2291,1931,8843,17031,2290,1976,39,105,170,0.01
17031050200,5784,5446,3568,5252,20050,17031,4837,4040,124,310,363,0.01
17031050300,3146,2361,2646,2478,10631,17031,2365,1982,44,133,206,0.01
17031050500,8865,4449,3465,5169,21948,17031,4754,4203,73,216,262,0.01
17031050600,2432,2549,2653,3181,10815,17031,2071,1850,34,77,110,0.01
17031050700,1329,522,739,1674,4264,17031,1418,1256,31,52,79,0.01
17031050800,1502,1184,1173,985,4844,17031,1289,1139,10,69,71,0.01
17031050900,2138,1206,964,1958,6266,17031,1391,1167,26,73,125,0.01
17031051000,2267,1362,959,1165,5753,17031,1503,1289,31,57,126,0.01
17031051100,2561,533,2041,1784,6919,17031,1556,1367,32,58,99,0.01
17031051200,1964,2649,1813,891,7317,17031,1516,1355,28,29,104,0.01
17031051300,3862,1618,2545,2810,10835,17031,2683,2340,41,104,198,0.01
17031051400,2737,1828,1934,2125,8624,17031,2077,1518,192,106,261,0.01
17031060100,3007,1314,1979,1785,8085,17031,2569,2236,77,76,180,0.01
17031060200,1961,1088,1616,1956,6621,17031,2111,1635,85,89,302,0.01
17031060300,5120,2650,2330,3668,13768,17031,2839,2509,49,153,128,0.01
17031060400,5308,1781,1901,2760,11750,17031,3370,3036,51,130,153,0.01
17031060500,1254,313,1101,248,2916,17031,1309,1001,80,143,85,0.01
17031060800,4048,871,978,877,6774,17031,4837,3716,325,522,274,0.01
17031060900,6031,2394,1311,1192,10928,17031,6867,5421,579,487,380,0.01
17031061000,2033,717,1225,470,4445,17031,1647,1481,30,56,80,0.01
17031061100,1853,1043,973,606,4475,17031,1379,1276,18,46,39,0.01
17031061200,2852,1143,921,1282,6198,17031,1889,1708,29,68,84,0.01
17031061500,2245,1140,1354,1165,5904,17031,1707,1562,22,71,52,0.01
17031061800,993,161,577,0,1731,17031,1112,889,78,80,65,0.01
17031061901,3537,450,807,1687,6481,17031,3433,2811,186,295,141,0.01
17031061902,3945,2409,1302,1661,9317,17031,4240,3616,158,292,174,0.01
17031062000,2661,947,346,1518,5472,17031,2569,2251,75,145,98,0.01
17031062100,3520,1550,1788,1090,7948,17031,3436,2949,98,247,142,0.01
17031062200,3163,1901,1393,2426,8883,17031,2870,2560,47,157,106,0.01
17031062300,2521,1217,1381,1881,7000,17031,1513,1389,31,57,36,0.01
17031062400,1160,668,1009,937,3774,17031,1421,1306,20,49,46,0.01
17031062500,945,783,1291,620,3639,17031,1497,1286,59,58,94,0.01
17031062600,2729,1569,290,716,5304,17031,2226,1925,32,157,112,0.01
17031062700,3576,3171,2734,3077,12558,17031,2724,2400,57,106,161,0.01
17031062800,4195,3248,2526,2195,12164,17031,3506,3188,63,131,124,0.01
17031062900,5429,4803,2930,3627,16789,17031,3976,3584,84,160,148,0.01
17031063000,5281,2277,2424,1192,11174,17031,2973,2536,84,239,114,0.01
17031063100,1724,626,540,195,3085,17031,2173,1883,45,122,123,0.01
17031063200,6020,1084,2045,2272,11421,17031,6345,5326,257,492,270,0.01
17031063301,2522,527,365,150,3564,17031,2641,2096,176,251,118,0.01
17031063302,3858,579,872,668,5977,17031,3996,3380,124,334,158,0.01
17031063303,1405,480,147,584,2616,17031,1201,1073,17,84,27,0.01
17031063400,2658,624,429,376,4087,17031,2180,1874,90,111,105,0.01
17031070101,4144,987,897,908,6936,17031,3796,3321,77,263,135,0.01
17031070102,1754,428,205,181,2568,17031,2413,2063,67,182,101,0.01
17031070103,1680,572,621,317,3190,17031,1709,1412,55,173,69,0.01
17031070200,4163,736,2729,1174,8802,17031,3900,3327,132,277,164,0.01
17031070300,4540,2521,2469,2435,11965,17031,3367,3025,53,166,123,0.01
